,eventid,iyear,imonth,iday,country_txt,provstate,city,latitude,longitude,gname,targtype1_txt,Threat
219,198706030006,1987,6,3,India,Punjab,Tarsikka,31.638548999999998,75.135566,Sikh Extremists,Police,43.179702008062264
220,198706040011,1987,6,4,Pakistan,North-West Frontier Province,Peshawar,34.006004,71.53743,Unknown,Business,60.44504046438079
221,198706040015,1987,6,4,India,Punjab,Ludhiana,30.898024,75.860077,Unknown,Religious Figures/Institutions,60.44504046438079
222,198706060002,1987,6,6,India,Delhi,New Delhi,28.585835999999997,77.153336,Sikh Extremists,Private Citizens & Property,43.179702008062264
223,198706060003,1987,6,6,India,Delhi,New Delhi,28.585835999999997,77.153336,Sikh Extremists,Private Citizens & Property,43.179702008062264
224,198706100004,1987,6,10,Sri Lanka,Northern,Tikkam,9.820917,80.20004200000001,Tamils,Military,34.740195575009565
225,198706100005,1987,6,10,Sri Lanka,North Central,Morawewa,8.589444,80.835,Tamils,Transportation,34.740195575009565
226,198706100011,1987,6,10,Sri Lanka,Eastern,Thiriyaya,8.872860000000001,81.032324,Liberation Tigers of Tamil Eelam (LTTE),Transportation,52.925560465320395
227,198706110004,1987,6,11,Sri Lanka,Northern,Point Pedro,9.824860000000001,80.236347,Tamils,Military,34.740195575009565
228,198706110008,1987,6,11,Sri Lanka,Northern,Tikkam,9.820917,80.20004200000001,Unknown,Military,60.44504046438079
229,198706110009,1987,6,11,Sri Lanka,Eastern,Pan Medewachchiya,8.645833,81.075,Unknown,Private Citizens & Property,60.44504046438079
230,198706120003,1987,6,12,India,Delhi,New Delhi,28.585835999999997,77.153336,Sikh Extremists,Private Citizens & Property,43.179702008062264
231,198706130012,1987,6,13,India,Delhi,New Delhi,28.585835999999997,77.153336,Sikh Extremists,Government (General),43.179702008062264
232,198706130013,1987,6,13,India,Punjab,Faridkot,30.672393,74.755048,Sikh Extremists,Police,43.179702008062264
233,198706130016,1987,6,13,India,Delhi,New Delhi,28.585835999999997,77.153336,Sikh Extremists,Private Citizens & Property,43.179702008062264
234,198706140001,1987,6,14,Pakistan,Balochistan,Quetta,30.200819,66.994354,Unknown,Government (Diplomatic),60.44504046438079
235,198706140011,1987,6,14,India,Delhi,New Delhi,28.585835999999997,77.153336,Sikh Extremists,Violent Political Party,43.179702008062264
236,198706140012,1987,6,14,India,Punjab,Amritsar,31.633078,74.878288,Sikh Extremists,Government (General),43.179702008062264
237,198706140013,1987,6,14,India,Punjab,Amritsar,31.633078,74.878288,Sikh Extremists,Private Citizens & Property,43.179702008062264
238,198706200002,1987,6,20,India,West Bengal,Darjeeling,27.046315999999997,88.271156,Gurkha National Liberation Front (GNLF),Violent Political Party,23.14789461600117
239,198706200003,1987,6,20,India,West Bengal,Darjeeling,27.046315999999997,88.271156,Gurkha National Liberation Front (GNLF),Transportation,23.14789461600117
240,198706200004,1987,6,20,India,West Bengal,Darjeeling,27.046315999999997,88.271156,Gurkha National Liberation Front (GNLF),Transportation,23.14789461600117
241,198706200005,1987,6,20,India,West Bengal,Darjeeling,27.046315999999997,88.271156,Gurkha National Liberation Front (GNLF),Airports & Aircraft,23.14789461600117
242,198706200006,1987,6,20,India,West Bengal,Darjeeling,27.046315999999997,88.271156,Gurkha National Liberation Front (GNLF),Government (General),23.14789461600117
243,198706200007,1987,6,20,India,West Bengal,Darjeeling,27.046315999999997,88.271156,Gurkha National Liberation Front (GNLF),Telecommunication,23.14789461600117
244,198706200008,1987,6,20,India,West Bengal,Darjeeling,27.046315999999997,88.271156,Gurkha National Liberation Front (GNLF),Police,23.14789461600117
245,198706200009,1987,6,20,India,West Bengal,Darjeeling,27.046315999999997,88.271156,Gurkha National Liberation Front (GNLF),Utilities,23.14789461600117
246,198706200011,1987,6,20,India,West Bengal,Darjeeling,27.046315999999997,88.271156,Gurkha National Liberation Front (GNLF),Business,23.14789461600117
247,198706210007,1987,6,21,Pakistan,Khyber Pakhtunkhwa,Swat district,35.481293,72.524259,Unknown,Government (General),60.44504046438079
248,198706230002,1987,6,23,India,West Bengal,Darjeeling,27.046315999999997,88.271156,Gurkha National Liberation Front (GNLF),Educational Institution,23.14789461600117
249,198706230003,1987,6,23,India,West Bengal,Darjeeling,27.046315999999997,88.271156,Gurkha National Liberation Front (GNLF),Educational Institution,23.14789461600117
250,198706230004,1987,6,23,India,West Bengal,Darjeeling,27.046315999999997,88.271156,Gurkha National Liberation Front (GNLF),Educational Institution,23.14789461600117
251,198706230005,1987,6,23,India,West Bengal,Darjeeling,27.046315999999997,88.271156,Gurkha National Liberation Front (GNLF),Educational Institution,23.14789461600117
252,198706230006,1987,6,23,India,West Bengal,Darjeeling,27.046315999999997,88.271156,Gurkha National Liberation Front (GNLF),Business,23.14789461600117
253,198706230007,1987,6,23,India,West Bengal,Darjeeling,27.046315999999997,88.271156,Gurkha National Liberation Front (GNLF),Police,23.14789461600117
254,198706230008,1987,6,23,India,West Bengal,Kurseong,26.882837,88.279816,Gurkha National Liberation Front (GNLF),Government (General),23.14789461600117
255,198706230009,1987,6,23,India,West Bengal,Kurseong,26.882837,88.279816,Gurkha National Liberation Front (GNLF),Government (General),23.14789461600117
256,198706230013,1987,6,23,India,Punjab,Jahan Khelan,31.513240999999997,75.983333,Sikh Extremists,Police,43.179702008062264
257,198706230014,1987,6,23,India,Punjab,Firozpur district,30.954424,74.612085,Sikh Extremists,Police,43.179702008062264
258,198706240014,1987,6,24,India,West Bengal,Kurseong,26.882837,88.279816,Gurkha National Liberation Front (GNLF),Utilities,23.14789461600117
259,198707030010,1987,7,3,Sri Lanka,Northern,Jaffna,9.666399,80.020477,Tamils,Government (General),34.740195575009565
260,198707040001,1987,7,4,Pakistan,Islamabad Capital Territory,Islamabad,33.671638,73.05606800000001,Unknown,Business,60.44504046438079
261,198707050005,1987,7,5,Pakistan,Punjab,Lahore,31.505470000000003,74.34288000000001,Unknown,Transportation,60.44504046438079
262,198707050006,1987,7,5,Pakistan,Punjab,Lahore,31.505470000000003,74.34288000000001,Unknown,Transportation,60.44504046438079
263,198707050010,1987,7,5,Sri Lanka,Eastern,Nelliady,9.804272000000001,80.1654,Liberation Tigers of Tamil Eelam (LTTE),Military,52.925560465320395
264,198707060003,1987,7,6,India,Chandigarh,Chandigarh,30.733315,76.779418,Sikh Extremists,Transportation,43.179702008062264
265,198707070004,1987,7,7,India,Punjab,Unknown,31.147130999999998,75.34121800000001,Sikh Extremists,Transportation,43.179702008062264
266,198707090007,1987,7,9,India,Punjab,Amritsar,31.633078,74.878288,Sikh Extremists,Government (General),43.179702008062264
267,198707120007,1987,7,12,Sri Lanka,Northern,Vadamarachchi,9.7,80.31666700000001,Liberation Tigers of Tamil Eelam (LTTE),Police,52.925560465320395
268,198707130015,1987,7,13,India,Punjab,Beas,31.51655,75.28896999999999,Sikh Extremists,Government (General),43.179702008062264
269,198707140005,1987,7,14,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Transportation,60.44504046438079
270,198707140006,1987,7,14,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Business,60.44504046438079
271,198707150010,1987,7,15,India,Uttar Pradesh,Meerut,28.984462,77.706414,Sikh Extremists,Private Citizens & Property,43.179702008062264
272,198707150011,1987,7,15,India,Maharashtra,Masli,21.36105,78.53236600000001,Tripura National Volunteers (TNV),Private Citizens & Property,20.923549076397617
273,198707160007,1987,7,16,India,Uttar Pradesh,Ishanpur,25.935728,82.08292900000001,Tripura National Volunteers (TNV),Police,20.923549076397617
274,198707160008,1987,7,16,India,Punjab,Patiala district,30.34,76.38,Sikh Extremists,Private Citizens & Property,43.179702008062264
275,198707160009,1987,7,16,India,Punjab,Khanpur,30.756873,76.627553,Sikh Extremists,Private Citizens & Property,43.179702008062264
276,198707250003,1987,7,25,India,Gujarat,Wakaner,22.612097,70.95645400000001,Unknown,Government (General),60.44504046438079
277,198707290003,1987,7,29,India,Delhi,Delhi,28.690072999999998,77.213982,Sikh Extremists,Government (General),43.179702008062264
278,198707290004,1987,7,29,India,Delhi,Delhi,28.690072999999998,77.213982,Sikh Extremists,Government (General),43.179702008062264
279,198707290006,1987,7,29,India,Punjab,Unknown,31.147130999999998,75.34121800000001,Sikh Extremists,Police,43.179702008062264
280,198707290008,1987,7,29,India,Delhi,Delhi,28.690072999999998,77.213982,Sikh Extremists,Government (General),43.179702008062264
281,198707290009,1987,7,29,India,Delhi,Delhi,28.690072999999998,77.213982,Sikh Extremists,Government (General),43.179702008062264
282,198707300007,1987,7,30,India,Delhi,Delhi,28.690072999999998,77.213982,Sikh Extremists,Transportation,43.179702008062264
283,198707300012,1987,7,30,India,Delhi,Delhi,28.690072999999998,77.213982,Sikh Extremists,Violent Political Party,43.179702008062264
284,198707300013,1987,7,30,India,Delhi,Delhi,28.690072999999998,77.213982,Sikh Extremists,Violent Political Party,43.179702008062264
285,198708010005,1987,8,1,Sri Lanka,Southern,Tangalle,6.0221029999999995,80.799766,Tamils,Government (General),34.740195575009565
286,198708020003,1987,8,2,Pakistan,North-West Frontier Province,Peshwar,34.006004,71.53743,Unknown,Private Citizens & Property,60.44504046438079
287,198708020004,1987,8,2,Pakistan,North-West Frontier Province,Peshawar,34.006004,71.53743,Unknown,Business,60.44504046438079
288,198708020005,1987,8,2,Pakistan,North-West Frontier Province,Peshawar,34.006004,71.53743,Unknown,Private Citizens & Property,60.44504046438079
289,198708020006,1987,8,2,Pakistan,North-West Frontier Province,Peshawar,34.006004,71.53743,Unknown,Police,60.44504046438079
290,198708020007,1987,8,2,Pakistan,North-West Frontier Province,Peshawar,34.006004,71.53743,Unknown,Private Citizens & Property,60.44504046438079
291,198708060003,1987,8,6,India,Punjab,Amritsar,31.633078,74.878288,Sikh Extremists,Private Citizens & Property,43.179702008062264
292,198708060007,1987,8,6,India,Punjab,Jagdev Kalan,31.767153000000004,74.860947,Sikh Extremists,Private Citizens & Property,43.179702008062264
293,198708070002,1987,8,7,India,West Bengal,Darjeeling,27.046315999999997,88.271156,Unknown,Business,60.44504046438079
294,198708070003,1987,8,7,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Business,60.44504046438079
295,198708070005,1987,8,7,India,West Bengal,Calcutta,22.551729,88.35234100000001,Unknown,Police,60.44504046438079
296,198708080003,1987,8,8,Pakistan,North-West Frontier Province,Peshawar,34.006004,71.53743,Unknown,Business,60.44504046438079
297,198708090001,1987,8,9,India,Delhi,New Delhi,28.585835999999997,77.153336,Unknown,Government (General),60.44504046438079
298,198708090008,1987,8,9,India,Himachal Pradesh,Jabal,31.103949,77.455318,Unknown,Business,60.44504046438079
299,198708100004,1987,8,10,Pakistan,Islamabad Capital Territory,Islamabad,33.671638,73.05606800000001,Unknown,Private Citizens & Property,60.44504046438079
300,198708100005,1987,8,10,Pakistan,Islamabad Capital Territory,Islamabad,33.671638,73.05606800000001,Unknown,Transportation,60.44504046438079
301,198708110001,1987,8,11,Pakistan,North-West Frontier Province,Mardan,34.416681,71.92459000000001,Unknown,Private Citizens & Property,60.44504046438079
302,198708110002,1987,8,11,Pakistan,North-West Frontier Province,Mardan,34.416681,71.92459000000001,Unknown,Transportation,60.44504046438079
303,198708110005,1987,8,11,Sri Lanka,Northern,Jaffna,9.666399,80.020477,Tamils,Military,34.740195575009565
304,198708140008,1987,8,14,Pakistan,North-West Frontier Province,Peshawar,34.006004,71.53743,Unknown,Private Citizens & Property,60.44504046438079
305,198708140009,1987,8,14,Pakistan,North-West Frontier Province,Peshawar,34.006004,71.53743,Unknown,Utilities,60.44504046438079
306,198708140012,1987,8,14,India,Uttaranchal,Lakhanwala,30.424444,77.758889,Sikh Extremists,Government (General),43.179702008062264
307,198708160001,1987,8,16,Bangladesh,Dhaka,Dhaka,23.791275,90.418205,Unknown,Violent Political Party,60.44504046438079
308,198708180003,1987,8,18,India,Karnataka,Mustapur,18.107428,77.447009,Sikh Extremists,Private Citizens & Property,43.179702008062264
309,198708180004,1987,8,18,Sri Lanka,Western,Colombo,6.941837,79.861687,People's Liberation Front (JVP),Government (General),37.75473817481089
310,198708190003,1987,8,19,India,Punjab,Phagwara,31.22402,75.770801,Sikh Extremists,Private Citizens & Property,43.179702008062264
311,198708190004,1987,8,19,India,Punjab,Amritsar District,31.633978999999997,74.872264,Sikh Extremists,Police,43.179702008062264
312,198708190005,1987,8,19,India,Punjab,Amritsar District,31.633978999999997,74.872264,Sikh Extremists,Police,43.179702008062264
313,198708240007,1987,8,24,India,Punjab,Ludhiana,30.898024,75.860077,Sikh Extremists,Government (General),43.179702008062264
314,198708240008,1987,8,24,India,Rajasthan,Sri Ganganagar,29.928466999999998,73.871423,Sikh Extremists,Police,43.179702008062264
315,198708240009,1987,8,24,India,Rajasthan,Sri Ganganagar,29.928466999999998,73.871423,Sikh Extremists,Police,43.179702008062264
316,198708240010,1987,8,24,India,Rajasthan,Sri Ganganagar,29.928466999999998,73.871423,Sikh Extremists,Police,43.179702008062264
317,198708260002,1987,8,26,Pakistan,North-West Frontier Province,Dera Ismail Khan,31.834328000000003,70.90905,Unknown,Transportation,60.44504046438079
318,198708260009,1987,8,26,India,Chandigarh,Chandigarh,30.733315,76.779418,Sikh Extremists,Police,43.179702008062264
319,198708290004,1987,8,29,India,Punjab,Fatehgarh Churian,31.864464,74.955923,Unknown,Military,60.44504046438079
320,198708300005,1987,8,30,India,Delhi,Delhi,28.690072999999998,77.213982,Khalistan Commando Force,Police,24.344988233234485
321,198709020005,1987,9,2,Sri Lanka,Eastern,Mutur,8.457907,81.26840200000001,Muslim extremists,Business,34.638027193715416
322,198709020006,1987,9,2,Sri Lanka,Eastern,Mutur,8.457907,81.26840200000001,Muslim extremists,Business,34.638027193715416
323,198709020007,1987,9,2,Sri Lanka,Eastern,Mutur,8.457907,81.26840200000001,Muslim extremists,Business,34.638027193715416
324,198709020008,1987,9,2,Sri Lanka,Eastern,Mutur,8.457907,81.26840200000001,Muslim extremists,Business,34.638027193715416
325,198709020009,1987,9,2,Sri Lanka,Eastern,Mutur,8.457907,81.26840200000001,Muslim extremists,Business,34.638027193715416
326,198709020010,1987,9,2,Sri Lanka,Eastern,Mutur,8.457907,81.26840200000001,Muslim extremists,Business,34.638027193715416
327,198709060005,1987,9,6,Sri Lanka,Western,Minuwangoda,7.169049,79.948054,Tamils,Government (General),34.740195575009565
328,198709060006,1987,9,6,Sri Lanka,Northern,Periyathampanai,8.799167,80.271111,Liberation Tigers of Tamil Eelam (LTTE),Terrorists/Non-State Militia,52.925560465320395
329,198709060008,1987,9,6,India,Punjab,Chogawan,31.660681,75.12243000000001,Sikh Extremists,Police,43.179702008062264
330,198709070009,1987,9,7,Sri Lanka,Northern,Navatkuli,9.661037,80.080731,Tamils,Military,34.740195575009565
331,198709070010,1987,9,7,Sri Lanka,Northern,Vavuniya District,8.738157000000001,80.477147,Tamils,Military,34.740195575009565
332,198709070011,1987,9,7,Sri Lanka,Northern,Udduvil,9.730048,80.012945,Unknown,Religious Figures/Institutions,60.44504046438079
333,198709080001,1987,9,8,India,Punjab,Bhikhiwind,31.345599,74.692032,Sikh Extremists,Police,43.179702008062264
334,198709090002,1987,9,9,Pakistan,Islamabad Capital Territory,Islamabad,33.671638,73.05606800000001,Unknown,Private Citizens & Property,60.44504046438079
335,198709090007,1987,9,9,India,Punjab,Gurdaspur District,32.040763,75.401886,Sikh Extremists,Police,43.179702008062264
336,198709100004,1987,9,10,Pakistan,Punjab,Lahore,31.505470000000003,74.34288000000001,Unknown,Business,60.44504046438079
337,198709100005,1987,9,10,Pakistan,North-West Frontier Province,Peshawar,34.006004,71.53743,Unknown,Private Citizens & Property,60.44504046438079
338,198709130010,1987,9,13,Sri Lanka,Eastern,Batticaloa District,7.716666,81.700188,Liberation Tigers of Tamil Eelam (LTTE),Violent Political Party,52.925560465320395
339,198709130011,1987,9,13,Sri Lanka,Eastern,Batticaloa District,7.716666,81.700188,Liberation Tigers of Tamil Eelam (LTTE),Violent Political Party,52.925560465320395
340,198709150016,1987,9,15,Sri Lanka,Eastern,Ampara district,7.301756,81.67473000000001,Tamils,Government (General),34.740195575009565
341,198709160004,1987,9,16,India,Punjab,Bagha Purana,30.685678999999997,75.094003,Sikh Extremists,Police,43.179702008062264
342,198709170003,1987,9,17,India,Punjab,Amritsar,31.633078,74.878288,Sikh Extremists,Religious Figures/Institutions,43.179702008062264
343,198709180001,1987,9,18,Pakistan,Punjab,Rawalpindi,33.594013000000004,73.06907700000001,Unknown,Transportation,60.44504046438079
344,198709180012,1987,9,18,India,Punjab,Amritsar,31.633078,74.878288,Sikh Extremists,Business,43.179702008062264
